Study,Author,Biome,Ecosystem_type,Ecosystem_state,Study_midyear,YearsOfData,CO2_method,Rs_annual,LU_AT,LU_AP,LU_MAT,LU_MAP,LU_LAI,LU_NDEP,T_anomaly,P_anomaly
3561,Saiz,Temperate,Forest,Natural,2003,1,IRGA,991,10.12,843.8,9.34,942.76,3.3,1295.859985,0.78,-98.96
3561,Saiz,Temperate,Forest,Natural,2003,1,IRGA,686,10.12,843.8,9.34,942.76,3.3,1295.859985,0.78,-98.96
3561,Saiz,Temperate,Forest,Natural,2003,1,IRGA,556,10.12,843.8,9.34,942.76,3.3,1295.859985,0.78,-98.96
3561,Saiz,Temperate,Forest,Natural,2003,1,IRGA,564,10.12,843.8,9.34,942.76,3.3,1295.859985,0.78,-98.96
2501,Yi,Temperate,Forest,Natural,2001,2,IRGA,858,10.1275,1126.35,9.85,1315.63,4.5,617.179993,0.2775,-189.28
2501,Yi,Temperate,Forest,Natural,2001,2,IRGA,927,10.1275,1126.35,9.85,1315.63,4.5,617.179993,0.2775,-189.28
2501,Yi,Temperate,Forest,Natural,2001,2,IRGA,950,10.1275,1126.35,9.85,1315.63,4.5,617.179993,0.2775,-189.28
2655,Kim,Temperate,Forest,Managed,2002.5,1,IRGA,734,9.28,1814.95,8.93,1416.14,4.8,833.049988,0.35,398.81
2655,Kim,Temperate,Forest,Managed,2002.5,1,IRGA,796,9.28,1814.95,8.93,1416.14,4.8,833.049988,0.35,398.81
2655,Kim,Temperate,Forest,Managed,2003.5,1,IRGA,892,9.43,1816.55,8.93,1416.14,4.8,833.049988,0.5,400.41
2655,Kim,Temperate,Forest,Managed,2003.5,1,IRGA,921,9.43,1816.55,8.93,1416.14,4.8,833.049988,0.5,400.41
3581,Schwendenmann,Tropical,Forest,Natural,1998.5,1,IRGA,1067,26.965,4274.1,26.26,4759.53,3.7,406.470001,0.705,-485.43
3581,Schwendenmann,Tropical,Forest,Natural,1999.5,1,IRGA,1052,26.555,4237.5,26.26,4759.53,3.7,406.470001,0.295,-522.03
3581,Schwendenmann,Tropical,Forest,Natural,2000.5,1,IRGA,1343,27.035,4162.5,26.26,4759.53,3.7,406.470001,0.775,-597.03
3581,Schwendenmann,Tropical,Forest,Natural,2001.5,1,IRGA,1347,27.505,4098.15,26.26,4759.53,3.7,406.470001,1.245,-661.38
3581,Schwendenmann,Tropical,Forest,Natural,2002.5,1,IRGA,1279,27.74,4192.95,26.26,4759.53,3.7,406.470001,1.48,-566.58
3618,Tang,Subtropical,Forest,Natural,2003.5,2,Gas chromotography,600,22.325,1393.05,21.84,1671.72,4.1,715.049988,0.485,-278.67
3618,Tang,Subtropical,Forest,Natural,2003.5,2,Gas chromotography,913,22.325,1393.05,21.84,1671.72,4.1,715.049988,0.485,-278.67
3618,Tang,Subtropical,Forest,Natural,2003.5,2,Gas chromotography,1077,22.325,1393.05,21.84,1671.72,4.1,715.049988,0.485,-278.67
4061,Saiz,Temperate,Forest,Managed,2003,1,IRGA,686,10.12,843.8,9.34,942.76,3.3,1295.859985,0.78,-98.96
3921,Kurganova,Temperate,Grassland,Unmanaged,2004,1,Gas chromotography,613,5.7,674.7,4.68,566.49,3.7,1330.439941,1.02,108.21
3921,Kurganova,Temperate,Grassland,Unmanaged,2004,1,Gas chromotography,580,5.7,674.7,4.68,566.49,3.7,1330.439941,1.02,108.21
3921,Kurganova,Temperate,Grassland,Unmanaged,2004,1,Gas chromotography,671,5.7,674.7,4.68,566.49,3.7,1330.439941,1.02,108.21
3921,Kurganova,Temperate,Grassland,Unmanaged,2004,1,Gas chromotography,845,5.7,674.7,4.68,566.49,3.7,1330.439941,1.02,108.21
3873,Hui,Temperate,Forest,Natural,2004.5,1.3,Gas chromotography,535,22.065,1593.95,21.81,1660.71,2.5,715.049988,0.255,-66.76
3873,Hui,Temperate,Forest,Managed,2004.5,1.3,Gas chromotography,1789,22.065,1593.95,21.81,1660.71,2.5,715.049988,0.255,-66.76
3399,Jones,Temperate,Grassland,Managed,2002,1,IRGA,700,9.62,783.3,8.72,730.01,3.1,1026.310059,0.9,53.29
3399,Jones,Temperate,Grassland,Managed,2003,1,IRGA,918,9.59,622,8.72,730.01,3.1,1026.310059,0.87,-108.01
3399,Jones,Temperate,Grassland,Managed,2004,1,IRGA,564,9.47,798.8,8.72,730.01,3.1,1026.310059,0.75,68.79
3649,Wang,Temperate,Forest,Natural,2003,1,IRGA,1010,2.73,706.2,1.55,776.12,3.9,446.850006,1.18,-69.92
3619,Teseschi,Temperate,Forest,Managed,2001,1,IRGA,1627,16.45,540,15.19,803.06,2.6,581.099976,1.26,-263.06
3619,Teseschi,Temperate,Forest,Managed,2001,1,IRGA,1552,16.45,540,15.19,803.06,2.6,581.099976,1.26,-263.06
3619,Teseschi,Temperate,Forest,Managed,2001,1,IRGA,1476,16.45,540,15.19,803.06,2.6,581.099976,1.26,-263.06
3619,Teseschi,Temperate,Forest,Managed,2001,1,IRGA,1325,16.45,540,15.19,803.06,2.6,581.099976,1.26,-263.06
3660,Wayson,Temperate,Forest,Natural,1999,1,IRGA,1000,12.83,862.9,11.5,1058.11,4,1388.01001,1.33,-195.21
3660,Wayson,Temperate,Forest,Natural,2000,1,IRGA,1090,11.68,1232,11.5,1058.11,4,1388.01001,0.18,173.89
3660,Wayson,Temperate,Forest,Natural,2001,1,IRGA,1080,12.44,1146.6,11.5,1058.11,4,1388.01001,0.94,88.49
3660,Wayson,Temperate,Forest,Natural,2002,1,IRGA,878,12.53,1230.7,11.5,1058.11,4,1388.01001,1.03,172.59
3660,Wayson,Temperate,Forest,Natural,1999,1,IRGA,1041,12.83,862.9,11.5,1058.11,4,1388.01001,1.33,-195.21
3660,Wayson,Temperate,Forest,Natural,2000,1,IRGA,1332,11.68,1232,11.5,1058.11,4,1388.01001,0.18,173.89
3660,Wayson,Temperate,Forest,Natural,2001,1,IRGA,1263,12.44,1146.6,11.5,1058.11,4,1388.01001,0.94,88.49
3660,Wayson,Temperate,Forest,Natural,2002,1,IRGA,1240,12.53,1230.7,11.5,1058.11,4,1388.01001,1.03,172.59
3660,Wayson,Temperate,Forest,Natural,2002,1,IRGA,1266,12.53,1230.7,11.5,1058.11,4,1388.01001,1.03,172.59
3660,Wayson,Temperate,Forest,Natural,2002,1,IRGA,1160,12.53,1230.7,11.5,1058.11,4,1388.01001,1.03,172.59
1184,Hudgens,Temperate,Forest,Natural,1994,3.5,Gas chromotography,426,9.0375,910.4625,9.23,864.67,4.1,2328.399902,-0.1925,45.7925
1184,Hudgens,Temperate,Forest,Natural,1994,3.5,Gas chromotography,681,9.0375,910.4625,9.23,864.67,4.1,2328.399902,-0.1925,45.7925
1184,Hudgens,Temperate,Forest,Natural,1994,3.5,Gas chromotography,265,9.0375,910.4625,9.23,864.67,4.1,2328.399902,-0.1925,45.7925
1184,Hudgens,Temperate,Forest,Natural,1994,3.5,Gas chromotography,189,9.0375,910.4625,9.23,864.67,4.1,2328.399902,-0.1925,45.7925
1184,Hudgens,Temperate,Forest,Natural,1994,3.5,Gas chromotography,520,9.0375,910.4625,9.23,864.67,4.1,2328.399902,-0.1925,45.7925
1184,Hudgens,Temperate,Forest,Natural,1994,3.5,Gas chromotography,416,9.0375,910.4625,9.23,864.67,4.1,2328.399902,-0.1925,45.7925
1184,Hudgens,Temperate,Forest,Natural,1994,3.5,Gas chromotography,341,9.0375,910.4625,9.23,864.67,4.1,2328.399902,-0.1925,45.7925
1184,Hudgens,Temperate,Forest,Natural,1994,3.5,Gas chromotography,227,9.0375,910.4625,9.23,864.67,4.1,2328.399902,-0.1925,45.7925
1831,Larionova,Temperate,Forest,Natural,1992.5,1,Gas chromotography,642,5.05,645.65,4.68,566.49,3.7,1330.439941,0.37,79.16
1831,Larionova,Temperate,Grassland,Unmanaged,1992.5,1,Gas chromotography,475,5.05,645.65,4.68,566.49,3.7,1330.439941,0.37,79.16
1831,Larionova,Temperate,Forest,Natural,1992.5,1,Gas chromotography,382,5.05,645.65,4.68,566.49,3.7,1330.439941,0.37,79.16
1831,Larionova,Temperate,Grassland,Unmanaged,1992.5,1,Gas chromotography,181,5.05,645.65,4.68,566.49,3.7,1330.439941,0.37,79.16
3537,Qi,Temperate,Grassland,Natural,2002,1,IRGA,409,2.99,257.7,1.46,313.29,3.5,486.570007,1.53,-55.59
3537,Qi,Temperate,Grassland,Natural,2002,1,IRGA,111,3.29,224.5,1.55,269.79,2,486.570007,1.74,-45.29
3537,Qi,Temperate,Grassland,Natural,2003,1,IRGA,360,2.43,389.5,1.46,313.29,3.5,486.570007,0.97,76.21
3537,Qi,Temperate,Grassland,Natural,2003,1,IRGA,126,2.42,358,1.55,269.79,2,486.570007,0.87,88.21
3537,Qi,Temperate,Grassland,Natural,2004,1,IRGA,356,3.11,331.4,1.46,313.29,3.5,486.570007,1.65,18.11
3537,Qi,Temperate,Grassland,Natural,2004,1,IRGA,149,3.38,277.3,1.55,269.79,2,486.570007,1.83,7.51
1506,Rayment,Boreal,Forest,Natural,1996,1,IRGA,790,-1.22,420.3,0.27,437.29,4.9,381.380005,-1.49,-16.99
3044,Melling,Tropical,Forest,Natural,2002.5,1,IRGA,2132,26.82,3889.15,26.66,3266.44,4.7,359.299988,0.16,622.71
3044,Melling,Tropical,Forest,Managed,2002.5,1,IRGA,1111,26.82,3889.15,26.66,3266.44,4.9,359.299988,0.16,622.71
3053,Mo,Temperate,Forest,Natural,1994,1,IRGA,778,10.12,1259,9.6,1805.27,4.3,894.75,0.52,-546.27
3053,Mo,Temperate,Forest,Natural,1995,1,IRGA,597,9.02,1754.6,9.6,1805.27,4.3,894.75,-0.58,-50.67
3053,Mo,Temperate,Forest,Natural,1996,1,IRGA,608,8.98,1646,9.6,1805.27,4.3,894.75,-0.62,-159.27
3053,Mo,Temperate,Forest,Natural,1997,1,IRGA,739,9.55,1825.4,9.6,1805.27,4.3,894.75,-0.05,20.13
3053,Mo,Temperate,Forest,Natural,1998,1,IRGA,793,10.73,2310.2,9.6,1805.27,4.3,894.75,1.13,504.93
3053,Mo,Temperate,Forest,Natural,1999,1,IRGA,770,10.12,1974.5,9.6,1805.27,4.3,894.75,0.52,169.23
3053,Mo,Temperate,Forest,Natural,2000,1,IRGA,698,9.97,1743,9.6,1805.27,4.3,894.75,0.37,-62.27
3053,Mo,Temperate,Forest,Natural,2001,1,IRGA,740,9.73,1671,9.6,1805.27,4.3,894.75,0.13,-134.27
3053,Mo,Temperate,Forest,Natural,2002,1,IRGA,694,9.97,1823.3,9.6,1805.27,4.3,894.75,0.37,18.03
3193,Wieser,Temperate,Forest,Natural,2002,1.3,IRGA,33,8.11,866.6,7.5,779.36,2.5,1890.569946,0.61,87.24
3886,Jia,Temperate,Forest,Managed,2004.5,1.3,IRGA,1173,3.63,692.6,2.27,644.48,4.5,878.780029,1.36,48.12
3886,Jia,Temperate,Forest,Managed,2004.5,1.3,IRGA,946,3.63,692.6,2.27,644.48,4.5,878.780029,1.36,48.12
2916,Dong,Temperate,Grassland,Natural,2001.5,1,IRGA,264,3.505,209.3,1.81,285.33,2.8,486.570007,1.695,-76.03
2916,Dong,Temperate,Grassland,Natural,2001.5,1,IRGA,152,3.505,209.3,1.81,285.33,2.8,486.570007,1.695,-76.03
2916,Dong,Temperate,Grassland,Natural,2001.5,1,IRGA,88,3.505,209.3,1.81,285.33,2.8,486.570007,1.695,-76.03
2916,Dong,Temperate,Grassland,Natural,2002.5,1,IRGA,305,2.97,312,1.81,285.33,2.8,486.570007,1.16,26.67
2916,Dong,Temperate,Grassland,Natural,2002.5,1,IRGA,119,2.97,312,1.81,285.33,2.8,486.570007,1.16,26.67
2916,Dong,Temperate,Grassland,Natural,2002.5,1,IRGA,86,2.97,312,1.81,285.33,2.8,486.570007,1.16,26.67
2822,Wang,Temperate,Grassland,Natural,1998,1,Gas chromotography,866,3.51,455.7,1.46,313.29,2.5,486.570007,2.05,142.41
2822,Wang,Temperate,Grassland,Natural,1999,1,Gas chromotography,390,3.03,189.4,1.46,313.29,2.5,486.570007,1.57,-123.89
889,Priess,Tropical,Forest,Natural,1990.5,2,Gas chromotography,891,18.28,1503.3,17.89,1580.69,1.9,267.130005,0.39,-77.39
889,Priess,Tropical,Forest,Natural,1990.5,2,Gas chromotography,1219,18.28,1503.3,17.89,1580.69,1.9,267.130005,0.39,-77.39
889,Priess,Tropical,Forest,Natural,1990.5,2,Gas chromotography,1017,18.28,1503.3,17.89,1580.69,1.9,267.130005,0.39,-77.39
4608,Valentini,Tropical,Forest,Natural,2003,1,IRGA,2823,25.66,1750.1,24.81,1872.31,5.2,272.75,0.85,-122.21
3415,Kim,Temperate,Forest,Managed,2003,2,IRGA,821,9.355,1815.75,8.93,1416.14,4.8,833.049988,0.425,399.61
1971,Chen,Tropical,Forest,Natural,1999.5,2,IRGA,1430,26.97,2070.05,27.5,1576.94,1.9,149.300003,-0.53,493.11
2565,Coles,Temperate,Forest,Natural,1995,1,Gas chromotography,371,7.4,834,7.04,977.85,4.1,2328.399902,0.36,-143.85
2565,Coles,Temperate,Forest,Natural,1996,1,Gas chromotography,403,6.92,1153.8,7.04,977.85,4.1,2328.399902,-0.12,175.95
3307,DeForest,Temperate,Forest,Natural,2005,1.5,IRGA,1383,10.1375,786.225,9.31,855.56,4,2089.330078,0.8275,-69.335
1324,Janssens,Tropical,Forest,Natural,1994,1,IRGA,870,26.12,3300.8,26.21,2787.41,3.5,148.289993,-0.09,513.39
1324,Janssens,Tropical,Forest,Managed,1994,1,IRGA,1097,26.12,3300.8,26.21,2787.41,3.5,148.289993,-0.09,513.39
1324,Janssens,Tropical,Forest,Managed,1994,1,IRGA,946,26.12,3300.8,26.21,2787.41,3.5,148.289993,-0.09,513.39
3600,Son,Temperate,Forest,Unmanaged,2003.5,1,IRGA,655,11.83,1478.65,10.88,1296.16,3.5,1431.939941,0.95,182.49
3600,Son,Temperate,Shrubland,Unmanaged,2003.5,1,IRGA,769,11.83,1478.65,10.88,1296.16,3.5,1431.939941,0.95,182.49
3600,Son,Temperate,Forest,Natural,2003.5,1,IRGA,671,11.83,1478.65,10.88,1296.16,3.5,1431.939941,0.95,182.49
4375,Kim,Temperate,Forest,Managed,2003,2,IRGA,956,9.355,1815.75,8.93,1416.14,4.8,833.049988,0.425,399.61
3131,Shibata,Temperate,Forest,Natural,1999.5,2,IRGA,592,6.94,1251.2,6.45,1048.58,3,516.179993,0.49,202.62
1273,Bremer,Temperate,Grassland,Natural,1996.5,1,IRGA,1347,11.625,773.05,12.64,826.14,3.3,1113.040039,-1.015,-53.09
1563,Bowden,Temperate,Forest,Natural,1993.5,1.5,Gas chromotography,509,10.085,1075.9,10.46,1002.81,4.2,1817.079956,-0.375,73.09
1083,Luo,Temperate,Grassland,Natural,1993.5,1,IRGA,323,12.875,618.2,12.5,581.86,0.9,538.330017,0.375,36.34
1083,Luo,Temperate,Grassland,Natural,1993.5,1,IRGA,485,12.875,618.2,12.5,581.86,0.9,538.330017,0.375,36.34
1083,Luo,Temperate,Grassland,Natural,1993.5,1,IRGA,346,12.875,618.2,12.5,581.86,0.9,538.330017,0.375,36.34
2451,Son,Temperate,Forest,Unmanaged,2001,1.3,IRGA,982,11.66,979.9,10.88,1296.16,4.6,1431.939941,0.78,-316.26
2451,Son,Temperate,Shrubland,Unmanaged,2001,1.3,IRGA,922,11.66,979.9,10.88,1296.16,4.6,1431.939941,0.78,-316.26
2451,Son,Temperate,Forest,Natural,2001,1.3,IRGA,1110,11.66,979.9,10.88,1296.16,4.6,1431.939941,0.78,-316.26
2692,Maddock,Tropical,Forest,Natural,1997.5,1,Gas chromotography,830,23.445,1198.2,22.72,1538.12,3.6,677.640015,0.725,-339.92
2692,Maddock,Tropical,Grassland,Unmanaged,1997.5,1,Gas chromotography,1272,23.445,1198.2,22.72,1538.12,3.6,677.640015,0.725,-339.92
3803,Dumas,Temperate,Forest,Natural,2002,1.3,IRGA,1763,14.66,1255.3,14.64,1281.38,4.3,1312.290039,0.02,-26.08
4664,Zhu,Temperate,Forest,Managed,2005,1,IRGA,334,6.29,311.2,6.13,242.39,1.6,167.089996,0.16,68.81
4664,Zhu,Temperate,Desert,Unmanaged,2005,1,IRGA,191,6.29,311.2,6.13,242.39,1.6,167.089996,0.16,68.81
1256,Yavitt,Temperate,Wetland,Natural,1994,2,Gas chromotography,386,7.56,1005.05,7.28,840.78,3.8,2328.399902,0.28,164.27
1256,Yavitt,Temperate,Wetland,Natural,1994,2,Gas chromotography,624,7.56,1005.05,7.28,840.78,3.8,2328.399902,0.28,164.27
1256,Yavitt,Temperate,Wetland,Natural,1994,2,Gas chromotography,151,7.56,1005.05,7.28,840.78,3.8,2328.399902,0.28,164.27
1256,Yavitt,Temperate,Wetland,Natural,1994,2,Gas chromotography,571,7.56,1005.05,7.28,840.78,3.8,2328.399902,0.28,164.27
